RAJ2000,DEJ2000,Constellation
342.840329,3.1622036,Pegasus
342.842217,2.6622071,Aquarius
341.841689,2.6583602,Aquarius
340.841359,2.6543136,Aquarius
339.840861,2.6500666,Aquarius
338.840361,2.6456218,Aquarius
337.840004,2.6409807,Aquarius
336.839504,2.6361439,Aquarius
335.839034,2.6311131,Aquarius
334.838676,2.6258905,Aquarius
333.838206,2.6204767,Aquarius
332.837734,2.6148736,Aquarius
331.837436,2.6090844,Aquarius
331.587267,2.6076074,Pegasus
331.588755,2.3576119,Aquarius
330.588341,2.3515899,Aquarius
329.588127,2.3453860,Aquarius
328.587712,2.3389995,Aquarius
327.587328,2.3324335,Aquarius
326.587086,2.3256910,Aquarius
326.580219,3.3256676,Aquarius
325.579662,3.3187475,Aquarius
324.579134,3.3116543,Aquarius
323.578749,3.3043909,Pegasus
323.584271,2.5544112,Aquarius
51.422091,31.1098194,Perseus
50.417415,31.1191425,Perseus
49.412789,31.1283264,Perseus
48.407911,31.1373711,Perseus
47.402941,31.1462727,Perseus
46.398021,31.1550255,Perseus
45.392857,31.1636295,Perseus
44.387606,31.1720829,Perseus
43.382411,31.1803818,Perseus
42.628380,31.1865025,Perseus
42.639510,32.1864548,Perseus
42.650886,33.1864090,Perseus
42.662526,34.1863632,Perseus
42.666468,34.5196762,Perseus
41.660217,34.5277061,Perseus
40.653873,34.5355721,Perseus
40.402383,34.5375137,Perseus
40.413859,35.5374680,Perseus
40.425629,36.5374260,Perseus
40.434659,37.2873878,Perseus
39.679341,37.2931557,Perseus
39.691466,38.2931099,Perseus
39.703932,39.2930603,Perseus
39.716757,40.2930145,Perseus
39.729967,41.2929649,Perseus
39.743589,42.2929115,Perseus
39.757651,43.2928581,Perseus
39.772182,44.2928047,Perseus
39.787216,45.2927475,Perseus
39.802791,46.2926865,Perseus
39.818949,47.2926292,Perseus
39.835725,48.2925606,Perseus
39.853170,49.2924957,Perseus
39.871341,50.2924309,Perseus
39.885479,51.0423737,Perseus
38.873756,51.0499535,Perseus
37.861866,51.0573578,Perseus
36.849961,51.0645943,Perseus
35.837745,51.0716553,Perseus
34.825380,51.0785446,Perseus
33.813007,51.0852509,Perseus
32.800341,51.0917816,Perseus
32.673801,51.0925827,Perseus
32.658079,50.0926323,Andromeda
32.643003,49.0926781,Andromeda
32.628522,48.0927277,Andromeda
32.621491,47.5927505,Andromeda
31.610151,47.5990639,Perseus
30.598687,47.6051941,Perseus
29.587254,47.6111374,Perseus
28.575555,47.6168938,Perseus
27.563744,47.6224594,Perseus
26.931439,47.6258430,Perseus
26.943311,48.6258125,Perseus
26.955659,49.6257782,Perseus
26.968524,50.6257439,Perseus
25.955204,50.6310043,Perseus
24.941767,50.6360703,Perseus
23.928375,50.6409416,Perseus
22.914724,50.6456146,Perseus
22.407936,50.6478767,Perseus
22.419153,51.6478539,Perseus
22.430876,52.6478233,Perseus
22.443146,53.6478004,Perseus
22.456014,54.6477699,Cassiopeia
23.471697,54.6431885,Cassiopeia
24.487413,54.6384048,Cassiopeia
25.503003,54.6334267,Cassiopeia
26.518314,54.6282539,Cassiopeia
27.533641,54.6228828,Perseus
27.550106,55.6228371,Perseus
27.567435,56.6227913,Perseus
27.585706,57.6227455,Perseus
27.595222,58.1227188,Cassiopeia
28.612556,58.1171455,Cassiopeia
29.629572,58.1113853,Cassiopeia
30.646569,58.1054306,Cassiopeia
30.773624,58.1046753,Perseus
30.795626,59.1046104,Cassiopeia
31.813091,59.0984421,Cassiopeia
32.830366,59.0920906,Cassiopeia
33.847301,59.0855560,Cassiopeia
34.864179,59.0788422,Cassiopeia
35.880854,59.0719490,Cassiopeia
36.897168,59.0648766,Cassiopeia
37.913414,59.0576324,Cassiopeia
38.802356,59.0511551,Cassiopeia
38.775304,58.0512505,Cassiopeia
38.762337,57.5513000,Cassiopeia
39.777270,57.5437431,Cassiopeia
40.791990,57.5360146,Cassiopeia
41.806334,57.5281258,Cassiopeia
42.820605,57.5200729,Cassiopeia
43.834641,57.5118637,Cassiopeia
44.848297,57.5034943,Cassiopeia
45.861861,57.4949684,Cassiopeia
46.875183,57.4862938,Cassiopeia
47.888106,57.4774704,Cassiopeia
48.900930,57.4684982,Camelopardalis
49.913496,57.4593849,Camelopardalis
49.913496,57.4593849,Camelopardalis
49.882980,56.4595222,Camelopardalis
49.854022,55.4596519,Camelopardalis
50.865297,55.4504089,Camelopardalis
51.876480,55.4410248,Camelopardalis
52.381901,55.4362831,Camelopardalis
52.353369,54.4364166,Camelopardalis
52.326196,53.4365463,Camelopardalis
52.313086,52.9366074,Camelopardalis
53.322963,52.9270287,Camelopardalis
54.332607,52.9173241,Camelopardalis
55.341869,52.9074898,Camelopardalis
56.351052,52.8975334,Camelopardalis
57.359994,52.8874550,Camelopardalis
58.368547,52.8772583,Camelopardalis
59.377012,52.8669472,Camelopardalis
60.385230,52.8565254,Camelopardalis
61.393053,52.8459969,Camelopardalis
62.400777,52.8353577,Camelopardalis
63.408251,52.8246231,Camelopardalis
64.415316,52.8137856,Camelopardalis
65.422282,52.8028564,Camelopardalis
66.428991,52.7918358,Camelopardalis
67.435291,52.7807274,Camelopardalis
68.441484,52.7695313,Camelopardalis
69.447405,52.7582550,Camelopardalis
70.452919,52.7469025,Camelopardalis
71.458319,52.7354736,Camelopardalis
72.463446,52.7239761,Camelopardalis
72.840285,52.7196465,Camelopardalis
72.809643,51.7198219,Auriga
72.780333,50.7199936,Auriga
72.752238,49.7201538,Auriga
72.725280,48.7203064,Auriga
72.699374,47.7204590,Auriga
72.674439,46.7206001,Auriga
72.650414,45.7207375,Auriga
72.627239,44.7208710,Auriga
72.604845,43.7210007,Auriga
72.583186,42.7211227,Auriga
72.562222,41.7212448,Auriga
72.541894,40.7213631,Auriga
72.522168,39.7214775,Auriga
72.503007,38.7215881,Auriga
72.484374,37.7216911,Auriga
72.466234,36.7217979,Auriga
72.457344,36.2218513,Auriga
71.454499,36.2333488,Perseus
70.451489,36.2447739,Perseus
69.573841,36.2547150,Perseus
69.556704,35.2548103,Auriga
69.539973,34.2549019,Auriga
69.523644,33.2549973,Auriga
69.507687,32.2550850,Auriga
69.492074,31.2551727,Auriga
69.486937,30.9218750,Auriga
68.484264,30.9331532,Perseus
67.481611,30.9443512,Perseus
66.478686,30.9554653,Perseus
65.475654,30.9664917,Perseus
64.472652,30.9774265,Perseus
63.469383,30.9882679,Perseus
62.466001,30.9990120,Perseus
61.462654,31.0096531,Perseus
60.459044,31.0201912,Perseus
59.455319,31.0306225,Perseus
58.451636,31.0409431,Perseus
57.447691,31.0511494,Perseus
56.443641,31.0612392,Perseus
55.439629,31.0712070,Perseus
54.435364,31.0810528,Perseus
53.430994,31.0907726,Perseus
52.426668,31.1003609,Perseus
25.359784,-39.3674774,Phoenix
24.368909,-39.3625221,Phoenix
23.378249,-39.3577614,Phoenix
22.387506,-39.3531952,Phoenix
21.396825,-39.3488235,Phoenix
20.406349,-39.3446465,Phoenix
19.415786,-39.3406715,Phoenix
18.425274,-39.3368912,Phoenix
17.434959,-39.3333130,Phoenix
16.444548,-39.3299370,Phoenix
15.454181,-39.3267632,Phoenix
14.464004,-39.3237915,Phoenix
13.473717,-39.3210220,Phoenix
12.483468,-39.3184586,Phoenix
11.493402,-39.3161049,Phoenix
10.503219,-39.3139534,Phoenix
9.513063,-39.3120079,Phoenix
8.523081,-39.3102722,Phoenix
7.532973,-39.3087425,Phoenix
6.542884,-39.3074226,Phoenix
5.552962,-39.3063126,Phoenix
4.562906,-39.3054085,Phoenix
3.572859,-39.3047180,Phoenix
2.582969,-39.3042336,Phoenix
1.592936,-39.3039627,Phoenix
1.592946,-39.3039627,Phoenix
0.602916,-39.3038979,Phoenix
359.613018,-39.3040466,Phoenix
358.622989,-39.3044014,Phoenix
357.632961,-39.3049698,Phoenix
356.643018,-39.3057442,Phoenix
355.652961,-39.3067322,Phoenix
354.662904,-39.3079262,Phoenix
353.672962,-39.3093300,Phoenix
352.682849,-39.3109398,Phoenix
351.692704,-39.3127594,Grus
351.695996,-40.3127594,Grus
351.699401,-41.3127556,Grus
351.702891,-42.3127518,Grus
351.706496,-43.3127480,Grus
351.710214,-44.3127441,Grus
351.714076,-45.3127403,Grus
351.718083,-46.3127365,Grus
351.722231,-47.3127327,Grus
351.726551,-48.3127289,Grus
351.731014,-49.3127251,Grus
351.735678,-50.3127213,Grus
351.740541,-51.3127136,Grus
351.745634,-52.3127098,Grus
351.750956,-53.3127060,Grus
351.756534,-54.3126984,Grus
351.762371,-55.3126945,Grus
351.768522,-56.3126869,Tucana
351.775017,-57.3126793,Tucana
351.778394,-57.8126793,Tucana
352.759266,-57.8108788,Tucana
353.740110,-57.8092804,Tucana
354.720754,-57.8078918,Tucana
355.701513,-57.8067093,Tucana
356.682271,-57.8057327,Tucana
357.662859,-57.8049622,Tucana
358.643561,-57.8044014,Tucana
359.624234,-57.8040504,Tucana
0.604784,-57.8039055,Tucana
1.585462,-57.8039665,Tucana
1.585454,-57.8039665,Tucana
2.566139,-57.8042374,Tucana
3.546686,-57.8047142,Tucana
4.527396,-57.8054008,Tucana
5.508127,-57.8062935,Tucana
6.488737,-57.8073959,Tucana
7.469527,-57.8087006,Tucana
8.450354,-57.8102150,Tucana
9.431076,-57.8119354,Tucana
10.411994,-57.8138618,Tucana
11.392965,-57.8159943,Tucana
12.373848,-57.8183289,Tucana
13.354942,-57.8208656,Tucana
14.336107,-57.8236084,Tucana
15.317201,-57.8265533,Tucana
16.298521,-57.8297005,Tucana
17.279928,-57.8330460,Tucana
18.261281,-57.8365936,Tucana
19.242876,-57.8403358,Tucana
20.224571,-57.8442802,Tucana
21.206229,-57.8484154,Hydrus
21.221054,-56.8484459,Eridanus
21.235106,-55.8484764,Eridanus
21.248452,-54.8485031,Eridanus
21.261154,-53.8485298,Eridanus
21.273262,-52.8485603,Eridanus
22.258264,-52.8529053,Eridanus
23.243366,-52.8574486,Eridanus
24.228421,-52.8621826,Eridanus
24.967354,-52.8658562,Eridanus
24.980896,-51.8658905,Eridanus
24.993847,-50.8659210,Eridanus
25.980255,-50.8709946,Eridanus
26.966772,-50.8762589,Eridanus
27.953247,-50.8817101,Eridanus
28.693257,-50.8859215,Eridanus
28.707426,-49.8859634,Eridanus
28.721019,-48.8860016,Eridanus
28.734081,-47.8860397,Eridanus
28.738323,-47.5527229,Eridanus
29.726616,-47.5585098,Eridanus
30.715020,-47.5644760,Eridanus
31.703385,-47.5706253,Eridanus
32.692011,-47.5769539,Eridanus
33.680763,-47.5834618,Eridanus
34.669482,-47.5901451,Eridanus
35.658477,-47.5970001,Eridanus
36.152947,-47.6004944,Eridanus
36.168286,-46.6005478,Eridanus
36.183071,-45.6006012,Eridanus
36.197337,-44.6006508,Eridanus
36.211121,-43.6007004,Eridanus
36.224448,-42.6007462,Eridanus
36.237359,-41.6007957,Eridanus
36.249876,-40.6008377,Eridanus
36.262024,-39.6008797,Eridanus
36.264014,-39.4342155,Eridanus
35.272376,-39.4272537,Phoenix
34.280684,-39.4204636,Phoenix
33.289079,-39.4138489,Phoenix
32.297719,-39.4074135,Phoenix
31.306301,-39.4011574,Phoenix
30.314962,-39.3950806,Phoenix
29.323861,-39.3891869,Phoenix
28.332693,-39.3834801,Phoenix
27.341598,-39.3779564,Phoenix
26.350728,-39.3726234,Phoenix
90.778620,-49.7547302,Puppis
90.807138,-48.7549019,Puppis
90.834546,-47.7550659,Puppis
90.860917,-46.7552299,Puppis
90.886323,-45.7553825,Puppis
90.910842,-44.7555313,Puppis
90.934524,-43.7556763,Puppis
90.951777,-43.0057793,Puppis
89.951864,-42.9936295,Pictor
88.952301,-42.9814835,Pictor
87.952796,-42.9693451,Pictor
86.953476,-42.9572182,Pictor
85.954506,-42.9451027,Pictor
84.955587,-42.9330063,Pictor
83.956861,-42.9209328,Pictor
82.958472,-42.9088860,Pictor
81.960132,-42.8968620,Pictor
80.961993,-42.8848763,Pictor
79.964190,-42.8729248,Pictor
78.966429,-42.8610115,Pictor
77.968861,-42.8491440,Pictor
76.971631,-42.8373222,Pictor
75.974444,-42.8255501,Pictor
74.977441,-42.8138351,Pictor
73.980781,-42.8021774,Pictor
73.482371,-42.7963676,Pictor
73.460397,-43.7962418,Pictor
73.437681,-44.7961121,Pictor
73.414164,-45.7959709,Pictor
73.402083,-46.2959023,Pictor
72.406169,-46.2843399,Pictor
71.410296,-46.2728462,Pictor
70.414638,-46.2614212,Pictor
69.419339,-46.2500725,Pictor
68.424096,-46.2387962,Pictor
68.400057,-47.2386627,Pictor
68.375094,-48.2385216,Pictor
68.362248,-48.7384491,Pictor
68.335762,-49.7383003,Pictor
68.308167,-50.7381439,Pictor
68.279364,-51.7379799,Pictor
68.249259,-52.7378120,Pictor
68.217746,-53.7376366,Dorado
69.211492,-53.7488937,Dorado
70.205347,-53.7602272,Dorado
71.199631,-53.7716370,Dorado
72.194181,-53.7831154,Dorado
73.188851,-53.7946625,Dorado
74.183943,-53.8062744,Dorado
75.179307,-53.8179474,Dorado
75.677017,-53.8238029,Pictor
75.642386,-54.8235970,Pictor
75.605994,-55.8233833,Pictor
75.567676,-56.8231583,Pictor
75.547743,-57.3230400,Dorado
76.542892,-57.3347893,Dorado
77.538221,-57.3465881,Dorado
78.534007,-57.3584404,Dorado
79.530108,-57.3703346,Dorado
80.526387,-57.3822670,Dorado
81.523140,-57.3942375,Dorado
82.520212,-57.4062462,Dorado
83.018804,-57.4122620,Pictor
82.976031,-58.4120026,Pictor
82.930770,-59.4117241,Pictor
82.882747,-60.4114380,Pictor
82.857614,-60.9112892,Dorado
83.854766,-60.9233360,Dorado
84.852139,-60.9354057,Dorado
85.850036,-60.9475021,Dorado
86.848319,-60.9596138,Dorado
87.846822,-60.9717407,Dorado
88.845856,-60.9838791,Dorado
89.845282,-60.9960251,Dorado
90.345061,-61.0020981,Pictor
90.291689,-62.0017662,Pictor
90.234690,-63.0014229,Pictor
90.173643,-64.0010529,Dorado
91.173562,-64.0131989,Dorado
92.173770,-64.0253448,Dorado
93.174562,-64.0374908,Dorado
94.175791,-64.0496216,Dorado
95.177299,-64.0617447,Dorado
96.179409,-64.0738525,Dorado
97.181940,-64.0859375,Dorado
98.184765,-64.0979996,Dorado
98.937249,-64.1070251,Volans
99.940981,-64.1190338,Pictor
100.945151,-64.1310120,Pictor
101.949606,-64.1429520,Pictor
102.703314,-64.1518784,Carina
102.763353,-63.1522331,Carina
102.819401,-62.1525650,Carina
102.871857,-61.1528816,Carina
102.921087,-60.1531715,Carina
102.967422,-59.1534424,Carina
103.011117,-58.1537018,Carina
102.007320,-58.1418037,Carina
101.003716,-58.1298676,Carina
100.000447,-58.1178932,Pictor
98.997667,-58.1058846,Pictor
97.995078,-58.0938416,Pictor
98.036943,-57.0940971,Carina
98.076611,-56.0943336,Carina
98.114276,-55.0945587,Carina
97.112232,-55.0824966,Pictor
96.110644,-55.0704117,Pictor
95.109207,-55.0583038,Pictor
94.108079,-55.0461807,Pictor
93.107400,-55.0340500,Pictor
93.143434,-54.0342712,Carina
93.177774,-53.0344772,Carina
93.194354,-52.5345764,Carina
92.193861,-52.5224342,Pictor
91.193632,-52.5102844,Pictor
90.693705,-52.5042114,Pictor
90.725763,-51.5044060,Carina
90.748902,-50.7545471,Carina
342.860956,-2.3377581,Aquarius
342.857208,-1.3377649,Aquarius
342.853461,-0.3377719,Aquarius
342.849712,0.6622211,Aquarius
342.845964,1.6622140,Aquarius
342.842217,2.6622071,Aquarius
342.838469,3.6622000,Pegasus
342.834691,4.6621928,Pegasus
342.830916,5.6621857,Pegasus
342.827139,6.6621790,Pegasus
342.823334,7.6621718,Pegasus
342.821416,8.1621685,Pegasus
343.823061,8.1658173,Pegasus
344.824561,8.1692629,Pegasus
345.826234,8.1725044,Pegasus
346.827879,8.1755409,Pegasus
347.829408,8.1783714,Pegasus
348.831081,8.1809950,Pegasus
349.832782,8.1834106,Pegasus
350.834313,8.1856174,Pegasus
351.836014,8.1876154,Pegasus
352.837714,8.1894035,Pegasus
353.839302,8.1909809,Pegasus
354.841004,8.1923485,Pegasus
355.842734,8.1935043,Pegasus
356.844291,8.1944475,Pegasus
357.845992,8.1951799,Pegasus
358.847722,8.1957006,Pegasus
359.098034,8.1957970,Pegasus
359.097690,9.1957970,Pegasus
359.097318,10.1957970,Pegasus
359.097119,10.6957970,Pegasus
0.099391,10.6960516,Pegasus
1.101661,10.6960936,Pegasus
1.602741,10.6960354,Pegasus
1.602731,10.6960354,Pegasus
1.602731,10.6960354,Pegasus
1.602907,11.6960354,Pegasus
1.603084,12.6960363,Pegasus
1.603174,13.1960354,Pegasus
2.605998,13.1957588,Pegasus
3.608671,13.1952705,Pegasus
3.734118,13.1951942,Pegasus
3.734775,14.1951942,Pegasus
3.735436,15.1951933,Pegasus
3.736106,16.1951923,Pegasus
3.736782,17.1951942,Pegasus
3.737464,18.1951923,Pegasus
3.738156,19.1951923,Pegasus
3.738855,20.1951923,Pegasus
3.739564,21.1951923,Pegasus
3.739921,21.6951923,Pegasus
4.744572,21.6944637,Andromeda
5.749368,21.6935215,Andromeda
6.754155,21.6923676,Andromeda
7.758781,21.6910019,Andromeda
8.763551,21.6894245,Andromeda
9.768306,21.6876354,Andromeda
10.772896,21.6856365,Andromeda
11.777624,21.6834278,Andromeda
12.782334,21.6810112,Andromeda
13.786875,21.6783848,Andromeda
14.414816,21.6766376,Pisces
14.418136,22.6766319,Pisces
14.421504,23.6766262,Pisces
14.424064,24.4266243,Pisces
13.418714,24.4293823,Pisces
12.413491,24.4319324,Andromeda
12.413491,24.4319324,Andromeda
12.416451,25.4319267,Andromeda
12.419459,26.4319229,Andromeda
12.422520,27.4319210,Andromeda
12.425636,28.4319172,Andromeda
12.428812,29.4319134,Andromeda
12.432051,30.4319077,Andromeda
12.435357,31.4319038,Andromeda
12.438735,32.4319000,Andromeda
12.442188,33.4318962,Andromeda
12.443064,33.6818962,Andromeda
13.450804,33.6793404,Andromeda
14.458664,33.6765747,Andromeda
15.466489,33.6736031,Andromeda
16.474128,33.6704254,Andromeda
17.481874,33.6670380,Andromeda
18.489582,33.6634483,Andromeda
19.497093,33.6596565,Andromeda
20.504711,33.6556625,Andromeda
21.512277,33.6514664,Andromeda
22.519641,33.6470680,Andromeda
22.897426,33.6453705,Triangulum
22.890956,32.6453819,Triangulum
22.884627,31.6453953,Triangulum
22.878434,30.6454124,Triangulum
22.872367,29.6454239,Triangulum
22.866420,28.6454391,Triangulum
23.872522,28.6407757,Triangulum
24.878581,28.6359158,Triangulum
25.884438,28.6308632,Triangulum
26.764710,28.6262817,Triangulum
26.757911,27.6263008,Triangulum
26.751236,26.6263180,Triangulum
26.744674,25.6263351,Triangulum
26.738224,24.6263523,Aries
26.731875,23.6263676,Aries
26.725623,22.6263847,Aries
26.719461,21.6264019,Aries
26.713384,20.6264172,Aries
26.707386,19.6264343,Aries
26.701462,18.6264496,Aries
26.695608,17.6264648,Aries
26.689818,16.6264801,Aries
26.684086,15.6264954,Aries
26.678414,14.6265106,Aries
26.672791,13.6265249,Aries
26.667216,12.6265402,Aries
26.661684,11.6265545,Aries
26.656189,10.6265688,Aries
26.655734,10.5432396,Aries
27.657585,10.5378466,Aries
28.659570,10.5322638,Aries
29.661532,10.5264931,Aries
30.663324,10.5205364,Aries
31.665247,10.5143948,Aries
31.658835,9.5144157,Cetus
31.652456,8.5144348,Cetus
31.646111,7.5144548,Cetus
31.639796,6.5144744,Cetus
31.633507,5.5144939,Cetus
31.627239,4.5145135,Cetus
31.620987,3.5145330,Cetus
31.615266,2.5978806,Cetus
30.614812,2.6040132,Cetus
29.614506,2.6099606,Cetus
28.614042,2.6157229,Cetus
27.613571,2.6212978,Cetus
26.613246,2.6266825,Cetus
25.612766,2.6318769,Cetus
24.612279,2.6368790,Cetus
23.611938,2.6416862,Cetus
22.611444,2.6462984,Cetus
21.610944,2.6507139,Cetus
20.610589,2.6549304,Cetus
19.610082,2.6589479,Cetus
18.609570,2.6627645,Cetus
17.609204,2.6663787,Cetus
16.608686,2.6697903,Cetus
15.608160,2.6729980,Cetus
14.607784,2.6759999,Cetus
13.607256,2.6787963,Cetus
12.606724,2.6813858,Cetus
11.606340,2.6837673,Cetus
10.605802,2.6859407,Cetus
9.605265,2.6879051,Cetus
8.604873,2.6896596,Cetus
7.604331,2.6912043,Cetus
6.603787,2.6925383,Cetus
6.602557,1.6925390,Cetus
6.601329,0.6925398,Cetus
6.600101,-0.3074595,Cetus
6.598874,-1.3074588,Cetus
6.597644,-2.3074582,Cetus
6.596414,-3.3074572,Cetus
6.595181,-4.3074565,Cetus
6.593943,-5.3074560,Cetus
6.592702,-6.3074551,Cetus
5.594214,-6.3063345,Cetus
4.595576,-6.3054247,Cetus
3.596940,-6.3047261,Cetus
2.598454,-6.3042393,Cetus
1.599821,-6.3039641,Cetus
1.599831,-6.3039641,Cetus
0.601197,-6.3039007,Cetus
359.602689,-6.3040485,Cetus
359.103299,-6.3042021,Aquarius
359.102926,-5.3042026,Aquarius
359.102583,-4.3042021,Aquarius
359.102211,-3.3042023,Aquarius
358.103114,-3.3046682,Aquarius
357.103815,-3.3053458,Aquarius
356.104545,-3.3062348,Aquarius
355.105419,-3.3073349,Aquarius
354.106149,-3.3086460,Aquarius
353.106852,-3.3101673,Aquarius
352.107724,-3.3118987,Aquarius
351.108427,-3.3138397,Aquarius
350.109157,-3.3159893,Aquarius
349.110031,-3.3183470,Aquarius
348.110733,-3.3209124,Aquarius
347.111463,-3.3236847,Aquarius
346.112309,-3.3266623,Aquarius
345.113010,-3.3298452,Aquarius
344.113713,-3.3332322,Aquarius
343.114586,-3.3368216,Aquarius
342.864704,-3.3377509,Aquarius
346.722994,-35.3249817,Pisces Austrinus
346.718559,-34.3249893,Pisces Austrinus
346.714239,-33.3249931,Pisces Austrinus
346.710033,-32.3250008,Pisces Austrinus
346.705886,-31.3250065,Pisces Austrinus
346.701851,-30.3250122,Pisces Austrinus
346.697902,-29.3250198,Pisces Austrinus
346.694011,-28.3250256,Pisces Austrinus
346.690206,-27.3250313,Pisces Austrinus
346.686459,-26.3250370,Pisces Austrinus
346.682767,-25.3250408,Pisces Austrinus
346.680966,-24.8250446,Pisces Austrinus
345.686388,-24.8281116,Pisces Austrinus
344.692011,-24.8313808,Pisces Austrinus
343.697404,-24.8348522,Pisces Austrinus
342.702799,-24.8385258,Pisces Austrinus
341.708279,-24.8423996,Pisces Austrinus
340.713615,-24.8464737,Pisces Austrinus
339.718894,-24.8507462,Pisces Austrinus
338.724318,-24.8552132,Pisces Austrinus
337.729541,-24.8598766,Pisces Austrinus
336.734733,-24.8647346,Pisces Austrinus
335.740012,-24.8697853,Pisces Austrinus
334.745121,-24.8750267,Pisces Austrinus
333.750201,-24.8804569,Pisces Austrinus
332.755336,-24.8860760,Pisces Austrinus
331.760329,-24.8918800,Pisces Austrinus
330.765239,-24.8978710,Pisces Austrinus
329.770289,-24.9040413,Pisces Austrinus
328.775139,-24.9103947,Pisces Austrinus
327.779904,-24.9169273,Pisces Austrinus
326.784783,-24.9236355,Pisces Austrinus
325.789461,-24.9305191,Pisces Austrinus
324.794082,-24.9375744,Pisces Austrinus
323.798819,-24.9448013,Pisces Austrinus
322.803326,-24.9521980,Pisces Austrinus
321.807776,-24.9597607,Capricornus
321.817188,-25.9597225,Capricornus
321.826773,-26.9596863,Capricornus
321.831636,-27.4596672,Microscopium
321.841479,-28.4596291,Microscopium
321.851491,-29.4595928,Microscopium
321.861735,-30.4595509,Microscopium
321.872176,-31.4595127,Microscopium
321.882849,-32.4594727,Microscopium
321.893749,-33.4594269,Microscopium
321.904906,-34.4593849,Microscopium
321.916351,-35.4593430,Microscopium
321.928053,-36.4592972,Microscopium
322.920999,-36.4517555,Grus
323.913831,-36.4443779,Grus
324.906435,-36.4371719,Grus
325.899096,-36.4301338,Grus
326.891670,-36.4232674,Grus
327.884044,-36.4165802,Grus
328.876447,-36.4100647,Grus
329.868765,-36.4037285,Grus
330.860853,-36.3975754,Grus
331.853028,-36.3916054,Grus
332.845144,-36.3858147,Grus
333.837033,-36.3802147,Grus
334.829006,-36.3747978,Grus
335.820894,-36.3695717,Grus
336.812581,-36.3645401,Grus
337.804356,-36.3596954,Grus
338.796072,-36.3550453,Grus
339.787560,-36.3505936,Grus
340.779162,-36.3463326,Grus
341.770736,-36.3422737,Grus
342.762079,-36.3384132,Grus
343.753537,-36.3347511,Grus
344.744969,-36.3312874,Grus
345.736170,-36.3280296,Grus
346.727514,-36.3249741,Grus
121.733079,-11.3584337,Monoceros
120.731850,-11.3479576,Monoceros
119.730678,-11.3373766,Monoceros
118.729698,-11.3266935,Monoceros
117.728598,-11.3159103,Puppis
116.727547,-11.3050299,Puppis
115.726676,-11.2940598,Puppis
114.725697,-11.2829971,Puppis
113.724761,-11.2718487,Puppis
112.724011,-11.2606201,Puppis
111.973399,-11.2521448,Puppis
111.961591,-12.2520790,Puppis
111.949689,-13.2520103,Puppis
111.937695,-14.2519426,Puppis
111.925593,-15.2518749,Puppis
111.913368,-16.2518044,Puppis
111.901023,-17.2517357,Puppis
111.888541,-18.2516651,Puppis
111.875917,-19.2515926,Puppis
111.863144,-20.2515202,Puppis
111.850197,-21.2514477,Puppis
111.837079,-22.2513733,Puppis
111.823769,-23.2512970,Puppis
111.810258,-24.2512226,Puppis
111.796531,-25.2511444,Puppis
111.782577,-26.2510643,Puppis
111.768379,-27.2509861,Puppis
111.753924,-28.2509022,Puppis
111.739197,-29.2508202,Puppis
111.724184,-30.2507362,Puppis
111.708855,-31.2506466,Puppis
111.693198,-32.2505608,Puppis
111.677199,-33.2504692,Puppis
110.674454,-33.2390785,Canis Major
109.671836,-33.2276192,Canis Major
108.669498,-33.2160912,Canis Major
107.667146,-33.2044945,Canis Major
106.664929,-33.1928368,Canis Major
105.662999,-33.1811256,Canis Major
104.661054,-33.1693535,Canis Major
103.659246,-33.1575317,Puppis
102.657717,-33.1456680,Puppis
101.656179,-33.1337547,Puppis
100.654779,-33.1218033,Puppis
99.903859,-33.1128159,Puppis
99.886587,-34.1127090,Puppis
99.868899,-35.1126060,Puppis
99.850767,-36.1124992,Puppis
99.832170,-37.1123848,Puppis
99.813079,-38.1122704,Puppis
99.793454,-39.1121559,Puppis
99.773268,-40.1120338,Puppis
99.752476,-41.1119080,Puppis
99.731040,-42.1117821,Puppis
99.708916,-43.1116486,Puppis
98.707424,-43.0996284,Puppis
97.705986,-43.0875816,Puppis
96.704744,-43.0755081,Puppis
95.703851,-43.0634155,Puppis
94.702999,-43.0513000,Puppis
93.702349,-43.0391731,Puppis
92.702043,-43.0270348,Puppis
91.701794,-43.0148888,Puppis
90.951777,-43.0057793,Puppis
90.928681,-44.0056381,Puppis
90.904791,-45.0054970,Puppis
90.880057,-46.0053444,Puppis
90.854416,-47.0051880,Puppis
90.827794,-48.0050278,Puppis
90.800114,-49.0048561,Puppis
90.771303,-50.0046844,Puppis
90.748902,-50.7545471,Carina
91.748994,-50.7666969,Carina
92.749192,-50.7788391,Carina
93.749799,-50.7909775,Carina
94.750671,-50.8031044,Carina
95.751657,-50.8152161,Carina
96.753051,-50.8273125,Carina
97.754703,-50.8393822,Carina
98.756469,-50.8514290,Carina
99.758634,-50.8634453,Carina
100.761066,-50.8754311,Carina
101.763603,-50.8873749,Puppis
102.766557,-50.8992844,Puppis
103.769760,-50.9111443,Puppis
104.773071,-50.9229584,Puppis
105.776782,-50.9347229,Puppis
106.780751,-50.9464302,Puppis
107.784826,-50.9580803,Puppis
108.789311,-50.9696693,Puppis
109.794045,-50.9811897,Puppis
110.798871,-50.9926414,Puppis
111.804099,-51.0040207,Puppis
112.809577,-51.0153236,Puppis
113.815147,-51.0265465,Puppis
114.821127,-51.0376892,Puppis
